hash,horario_primeira_aparicao,horario_ultima_aparicao,posicao_inicial,posicao_final,id_imagem,numero_camera
6cc7735d,2025-08-20 14:04:31,2025-08-20 14:05:02,"(436,411)","(46,186)",img_223,6
6cc7735d,2025-08-20 14:05:07,2025-08-20 14:05:38,"(484,433)","(212,189)",img_792,7
6cc7735d,2025-08-20 14:05:51,2025-08-20 14:06:22,"(103,99)","(110,445)",img_925,8
6cc7735d,2025-08-20 14:06:29,2025-08-20 14:07:00,"(96,108)","(382,337)",img_589,9
6cc7735d,2025-08-20 14:07:10,2025-08-20 14:07:41,"(176,207)","(439,112)",img_834,10
6cc7735d,2025-08-20 14:07:48,2025-08-20 14:08:19,"(13,395)","(266,438)",img_890,11
6cc7735d,2025-08-20 14:08:34,2025-08-20 14:09:05,"(134,359)","(254,491)",img_319,12
6cc7735d,2025-08-20 14:09:18,2025-08-20 14:09:49,"(408,409)","(9,343)",img_595,13
6cc7735d,2025-08-20 14:10:04,2025-08-20 14:10:35,"(452,81)","(229,464)",img_492,14
6cc7735d,2025-08-20 14:10:40,2025-08-20 14:11:11,"(1,234)","(315,196)",img_870,15
6cc7735d,2025-08-20 14:11:22,2025-08-20 14:11:53,"(459,14)","(350,173)",img_621,16
6cc7735d,2025-08-20 14:12:00,2025-08-20 14:12:31,"(46,117)","(270,164)",img_744,17
6cc7735d,2025-08-20 14:12:46,2025-08-20 14:13:17,"(422,444)","(490,210)",img_894,18
6cc7735d,2025-08-20 14:13:29,2025-08-20 14:14:00,"(484,223)","(91,447)",img_417,19
6cc7735d,2025-08-20 14:14:15,2025-08-20 14:14:46,"(402,233)","(80,106)",img_468,20
6cc7735d,2025-08-20 14:14:52,2025-08-20 14:15:23,"(263,290)","(299,402)",img_614,21
6cc7735d,2025-08-20 14:15:32,2025-08-20 14:16:03,"(285,180)","(257,100)",img_560,22
6cc7735d,2025-08-20 14:16:18,2025-08-20 14:16:49,"(395,268)","(150,217)",img_211,23
6cc7735d,2025-08-20 14:17:02,2025-08-20 14:17:33,"(373,34)","(21,128)",img_201,24
6cc7735d,2025-08-20 14:17:41,2025-08-20 14:18:12,"(236,371)","(178,64)",img_835,25
6cc7735d,2025-08-20 14:18:26,2025-08-20 14:18:57,"(150,86)","(495,180)",img_528,26
6cc7735d,2025-08-20 14:19:04,2025-08-20 14:19:35,"(14,383)","(497,378)",img_633,27
6cc7735d,2025-08-20 14:19:43,2025-08-20 14:20:14,"(296,390)","(102,60)",img_977,28
6cc7735d,2025-08-20 14:20:19,2025-08-20 14:20:50,"(456,153)","(295,340)",img_431,29
6cc7735d,2025-08-20 14:21:01,2025-08-20 14:21:32,"(470,227)","(345,378)",img_717,30
6cc7735d,2025-08-20 14:21:37,2025-08-20 14:22:08,"(352,147)","(4,416)",img_839,31
6cc7735d,2025-08-20 14:22:19,2025-08-20 14:22:50,"(289,15)","(385,194)",img_585,32
6cc7735d,2025-08-20 14:23:01,2025-08-20 14:23:32,"(230,49)","(393,28)",img_771,33
6cc7735d,2025-08-20 14:23:38,2025-08-20 14:24:09,"(303,433)","(218,173)",img_189,34
6cc7735d,2025-08-20 14:24:21,2025-08-20 14:24:52,"(70,214)","(282,225)",img_404,35
6cc7735d,2025-08-20 14:25:04,2025-08-20 14:25:35,"(218,74)","(348,35)",img_230,36
6cc7735d,2025-08-20 14:25:48,2025-08-20 14:26:19,"(276,417)","(357,467)",img_949,37
6cc7735d,2025-08-20 14:26:32,2025-08-20 14:27:03,"(95,116)","(413,324)",img_785,38
6cc7735d,2025-08-20 14:27:11,2025-08-20 14:27:42,"(497,423)","(207,491)",img_411,39
6cc7735d,2025-08-20 14:27:53,2025-08-20 14:28:24,"(70,184)","(385,177)",img_137,40
6cc7735d,2025-08-20 14:28:31,2025-08-20 14:29:02,"(29,98)","(137,456)",img_925,41
6cc7735d,2025-08-20 14:29:14,2025-08-20 14:29:45,"(327,185)","(93,150)",img_372,42
6cc7735d,2025-08-20 14:29:53,2025-08-20 14:30:24,"(441,153)","(254,477)",img_821,43
6cc7735d,2025-08-20 14:30:36,2025-08-20 14:31:07,"(457,335)","(153,12)",img_864,44
6cc7735d,2025-08-20 14:31:21,2025-08-20 14:31:52,"(410,372)","(269,464)",img_859,45
6cc7735d,2025-08-20 14:31:57,2025-08-20 14:32:28,"(91,144)","(475,462)",img_823,46
6cc7735d,2025-08-20 14:32:42,2025-08-20 14:33:13,"(112,271)","(393,86)",img_756,47
4a8b15da,2025-08-20 14:09:00,2025-08-20 14:09:26,"(253,55)","(222,377)",img_911,1
4a8b15da,2025-08-20 14:09:33,2025-08-20 14:09:59,"(500,306)","(43,29)",img_332,2
4a8b15da,2025-08-20 14:10:13,2025-08-20 14:10:39,"(76,99)","(403,119)",img_767,3
4a8b15da,2025-08-20 14:10:45,2025-08-20 14:11:11,"(328,252)","(349,6)",img_630,4
4a8b15da,2025-08-20 14:11:23,2025-08-20 14:11:49,"(111,431)","(25,191)",img_301,5
4a8b15da,2025-08-20 14:11:54,2025-08-20 14:12:20,"(382,182)","(378,460)",img_464,6
4a8b15da,2025-08-20 14:12:28,2025-08-20 14:12:54,"(106,338)","(329,168)",img_214,7
4a8b15da,2025-08-20 14:13:08,2025-08-20 14:13:34,"(224,448)","(285,226)",img_566,8
4a8b15da,2025-08-20 14:13:41,2025-08-20 14:14:07,"(150,151)","(472,383)",img_263,9
4a8b15da,2025-08-20 14:14:16,2025-08-20 14:14:42,"(137,366)","(13,261)",img_910,10
4a8b15da,2025-08-20 14:14:57,2025-08-20 14:15:23,"(153,70)","(298,119)",img_379,11
4a8b15da,2025-08-20 14:15:35,2025-08-20 14:16:01,"(30,464)","(187,119)",img_810,12
4a8b15da,2025-08-20 14:16:12,2025-08-20 14:16:38,"(264,112)","(51,121)",img_979,13
4a8b15da,2025-08-20 14:16:50,2025-08-20 14:17:16,"(341,376)","(112,210)",img_818,14
4a8b15da,2025-08-20 14:17:25,2025-08-20 14:17:51,"(320,10)","(114,480)",img_486,15
4a8b15da,2025-08-20 14:17:57,2025-08-20 14:18:23,"(223,120)","(240,59)",img_542,16
4a8b15da,2025-08-20 14:18:38,2025-08-20 14:19:04,"(61,122)","(394,155)",img_674,17
4a8b15da,2025-08-20 14:19:13,2025-08-20 14:19:39,"(475,404)","(303,74)",img_626,18
4a8b15da,2025-08-20 14:19:49,2025-08-20 14:20:15,"(244,257)","(156,389)",img_386,19
4a8b15da,2025-08-20 14:20:29,2025-08-20 14:20:55,"(435,141)","(165,74)",img_809,20
4a8b15da,2025-08-20 14:21:10,2025-08-20 14:21:36,"(213,253)","(338,443)",img_206,21
4a8b15da,2025-08-20 14:21:48,2025-08-20 14:22:14,"(272,435)","(416,118)",img_973,22
4a8b15da,2025-08-20 14:22:28,2025-08-20 14:22:54,"(36,181)","(385,169)",img_932,23
4a8b15da,2025-08-20 14:23:01,2025-08-20 14:23:27,"(183,43)","(184,42)",img_531,24
4a8b15da,2025-08-20 14:23:42,2025-08-20 14:24:08,"(169,209)","(45,41)",img_174,25
4a8b15da,2025-08-20 14:24:14,2025-08-20 14:24:40,"(83,377)","(140,170)",img_351,26
4a8b15da,2025-08-20 14:24:53,2025-08-20 14:25:19,"(452,296)","(42,176)",img_667,27
4a8b15da,2025-08-20 14:25:31,2025-08-20 14:25:57,"(383,149)","(385,103)",img_589,28
4a8b15da,2025-08-20 14:26:10,2025-08-20 14:26:36,"(245,483)","(488,355)",img_780,29
4a8b15da,2025-08-20 14:26:48,2025-08-20 14:27:14,"(255,225)","(101,362)",img_255,30
4a8b15da,2025-08-20 14:27:28,2025-08-20 14:27:54,"(231,97)","(355,140)",img_378,31
4a8b15da,2025-08-20 14:28:06,2025-08-20 14:28:32,"(332,447)","(297,371)",img_477,32
4a8b15da,2025-08-20 14:28:46,2025-08-20 14:29:12,"(4,195)","(332,326)",img_337,33
4a8b15da,2025-08-20 14:29:24,2025-08-20 14:29:50,"(257,394)","(221,269)",img_470,34
4a8b15da,2025-08-20 14:29:57,2025-08-20 14:30:23,"(224,62)","(431,230)",img_761,35
4a8b15da,2025-08-20 14:30:37,2025-08-20 14:31:03,"(473,448)","(440,289)",img_353,36
4a8b15da,2025-08-20 14:31:18,2025-08-20 14:31:44,"(78,255)","(349,473)",img_226,37
4a8b15da,2025-08-20 14:31:57,2025-08-20 14:32:23,"(377,357)","(22,76)",img_914,38
4a8b15da,2025-08-20 14:32:28,2025-08-20 14:32:54,"(99,263)","(333,465)",img_471,39
4a8b15da,2025-08-20 14:33:08,2025-08-20 14:33:34,"(332,206)","(376,150)",img_313,40
4a8b15da,2025-08-20 14:33:40,2025-08-20 14:34:06,"(401,243)","(333,175)",img_845,41
4a8b15da,2025-08-20 14:34:16,2025-08-20 14:34:42,"(390,166)","(499,429)",img_128,42
4a8b15da,2025-08-20 14:34:50,2025-08-20 14:35:16,"(73,269)","(235,428)",img_428,43
4a8b15da,2025-08-20 14:35:24,2025-08-20 14:35:50,"(31,27)","(59,333)",img_760,44
4a8b15da,2025-08-20 14:35:56,2025-08-20 14:36:22,"(482,123)","(31,348)",img_158,45
4a8b15da,2025-08-20 14:36:27,2025-08-20 14:36:53,"(199,424)","(20,36)",img_395,46
4a8b15da,2025-08-20 14:37:02,2025-08-20 14:37:28,"(373,393)","(42,463)",img_595,47
61c2532e,2025-08-20 14:09:00,2025-08-20 14:09:28,"(364,383)","(114,384)",img_399,1
61c2532e,2025-08-20 14:09:33,2025-08-20 14:10:01,"(130,152)","(288,186)",img_977,2
61c2532e,2025-08-20 14:10:13,2025-08-20 14:10:41,"(493,376)","(355,296)",img_983,3
61c2532e,2025-08-20 14:10:48,2025-08-20 14:11:16,"(462,463)","(378,349)",img_408,4
61c2532e,2025-08-20 14:11:29,2025-08-20 14:11:57,"(415,141)","(128,53)",img_257,5
61c2532e,2025-08-20 14:12:09,2025-08-20 14:12:37,"(80,222)","(254,497)",img_780,6
61c2532e,2025-08-20 14:12:52,2025-08-20 14:13:20,"(451,387)","(87,302)",img_817,7
61c2532e,2025-08-20 14:13:30,2025-08-20 14:13:58,"(113,151)","(30,268)",img_871,8
61c2532e,2025-08-20 14:14:12,2025-08-20 14:14:40,"(480,440)","(226,410)",img_428,9
61c2532e,2025-08-20 14:14:53,2025-08-20 14:15:21,"(199,240)","(79,330)",img_886,10
61c2532e,2025-08-20 14:15:33,2025-08-20 14:16:01,"(164,484)","(262,44)",img_812,11
61c2532e,2025-08-20 14:16:15,2025-08-20 14:16:43,"(58,43)","(153,134)",img_429,12
61c2532e,2025-08-20 14:16:51,2025-08-20 14:17:19,"(123,435)","(286,482)",img_623,13
61c2532e,2025-08-20 14:17:34,2025-08-20 14:18:02,"(74,167)","(163,330)",img_226,14
61c2532e,2025-08-20 14:18:14,2025-08-20 14:18:42,"(64,86)","(255,376)",img_183,15
61c2532e,2025-08-20 14:18:56,2025-08-20 14:19:24,"(3,123)","(491,333)",img_304,16
61c2532e,2025-08-20 14:19:30,2025-08-20 14:19:58,"(444,266)","(279,444)",img_805,17
61c2532e,2025-08-20 14:20:13,2025-08-20 14:20:41,"(166,210)","(178,186)",img_257,18
61c2532e,2025-08-20 14:20:48,2025-08-20 14:21:16,"(79,170)","(157,213)",img_958,19
61c2532e,2025-08-20 14:21:23,2025-08-20 14:21:51,"(320,158)","(445,344)",img_923,20
61c2532e,2025-08-20 14:21:59,2025-08-20 14:22:27,"(89,332)","(374,123)",img_252,21
61c2532e,2025-08-20 14:22:36,2025-08-20 14:23:04,"(409,240)","(239,144)",img_253,22
61c2532e,2025-08-20 14:23:15,2025-08-20 14:23:43,"(249,289)","(327,230)",img_534,23
61c2532e,2025-08-20 14:23:57,2025-08-20 14:24:25,"(478,72)","(432,283)",img_139,24
61c2532e,2025-08-20 14:24:31,2025-08-20 14:24:59,"(332,297)","(442,182)",img_460,25
61c2532e,2025-08-20 14:25:09,2025-08-20 14:25:37,"(120,383)","(123,153)",img_168,26
61c2532e,2025-08-20 14:25:47,2025-08-20 14:26:15,"(226,143)","(426,396)",img_212,27
61c2532e,2025-08-20 14:26:30,2025-08-20 14:26:58,"(80,378)","(190,9)",img_799,28
61c2532e,2025-08-20 14:27:05,2025-08-20 14:27:33,"(207,336)","(232,126)",img_213,29
61c2532e,2025-08-20 14:27:39,2025-08-20 14:28:07,"(369,497)","(250,408)",img_534,30
61c2532e,2025-08-20 14:28:16,2025-08-20 14:28:44,"(203,319)","(174,139)",img_249,31
61c2532e,2025-08-20 14:28:56,2025-08-20 14:29:24,"(19,38)","(119,474)",img_964,32
61c2532e,2025-08-20 14:29:34,2025-08-20 14:30:02,"(426,239)","(277,94)",img_714,33
61c2532e,2025-08-20 14:30:07,2025-08-20 14:30:35,"(337,462)","(25,385)",img_570,34
61c2532e,2025-08-20 14:30:49,2025-08-20 14:31:17,"(280,52)","(270,231)",img_955,35
61c2532e,2025-08-20 14:31:30,2025-08-20 14:31:58,"(209,148)","(128,165)",img_516,36
61c2532e,2025-08-20 14:32:13,2025-08-20 14:32:41,"(268,429)","(341,20)",img_788,37
61c2532e,2025-08-20 14:32:48,2025-08-20 14:33:16,"(246,266)","(343,325)",img_281,38
61c2532e,2025-08-20 14:33:31,2025-08-20 14:33:59,"(23,34)","(95,494)",img_121,39
61c2532e,2025-08-20 14:34:06,2025-08-20 14:34:34,"(112,366)","(289,480)",img_148,40
61c2532e,2025-08-20 14:34:49,2025-08-20 14:35:17,"(403,58)","(223,270)",img_483,41
61c2532e,2025-08-20 14:35:32,2025-08-20 14:36:00,"(439,473)","(254,118)",img_838,42
61c2532e,2025-08-20 14:36:13,2025-08-20 14:36:41,"(499,340)","(114,266)",img_302,43
61c2532e,2025-08-20 14:36:51,2025-08-20 14:37:19,"(17,33)","(327,159)",img_643,44
61c2532e,2025-08-20 14:37:32,2025-08-20 14:38:00,"(59,332)","(129,231)",img_805,45
61c2532e,2025-08-20 14:38:11,2025-08-20 14:38:39,"(16,243)","(38,226)",img_359,46
61c2532e,2025-08-20 14:38:53,2025-08-20 14:39:21,"(347,425)","(417,22)",img_711,47
52a1a7d8,2025-08-20 14:08:00,2025-08-20 14:08:24,"(273,385)","(415,411)",img_841,1
52a1a7d8,2025-08-20 14:08:33,2025-08-20 14:08:57,"(439,493)","(347,102)",img_439,2
52a1a7d8,2025-08-20 14:09:07,2025-08-20 14:09:31,"(238,53)","(190,70)",img_789,3
52a1a7d8,2025-08-20 14:09:38,2025-08-20 14:10:02,"(280,322)","(366,136)",img_843,4
52a1a7d8,2025-08-20 14:10:12,2025-08-20 14:10:36,"(58,306)","(97,486)",img_226,5
52a1a7d8,2025-08-20 14:10:46,2025-08-20 14:11:10,"(160,453)","(54,294)",img_304,6
52a1a7d8,2025-08-20 14:11:21,2025-08-20 14:11:45,"(12,108)","(18,188)",img_828,7
52a1a7d8,2025-08-20 14:11:51,2025-08-20 14:12:15,"(113,166)","(295,157)",img_407,8
52a1a7d8,2025-08-20 14:12:26,2025-08-20 14:12:50,"(284,3)","(267,395)",img_319,9
52a1a7d8,2025-08-20 14:12:57,2025-08-20 14:13:21,"(33,186)","(52,255)",img_885,10
52a1a7d8,2025-08-20 14:13:30,2025-08-20 14:13:54,"(475,233)","(228,26)",img_642,11
52a1a7d8,2025-08-20 14:14:02,2025-08-20 14:14:26,"(301,74)","(74,160)",img_610,12
52a1a7d8,2025-08-20 14:14:34,2025-08-20 14:14:58,"(351,312)","(158,318)",img_889,13
52a1a7d8,2025-08-20 14:15:05,2025-08-20 14:15:29,"(446,150)","(160,290)",img_220,14
52a1a7d8,2025-08-20 14:15:37,2025-08-20 14:16:01,"(472,149)","(354,356)",img_683,15
52a1a7d8,2025-08-20 14:16:09,2025-08-20 14:16:33,"(32,0)","(280,10)",img_764,16
52a1a7d8,2025-08-20 14:16:44,2025-08-20 14:17:08,"(105,165)","(296,265)",img_824,17
52a1a7d8,2025-08-20 14:17:14,2025-08-20 14:17:38,"(37,486)","(333,66)",img_140,18
52a1a7d8,2025-08-20 14:17:50,2025-08-20 14:18:14,"(357,31)","(56,468)",img_574,19
52a1a7d8,2025-08-20 14:18:26,2025-08-20 14:18:50,"(257,365)","(65,54)",img_396,20
52a1a7d8,2025-08-20 14:18:59,2025-08-20 14:19:23,"(18,434)","(259,308)",img_387,21
52a1a7d8,2025-08-20 14:19:35,2025-08-20 14:19:59,"(266,294)","(85,218)",img_459,22
52a1a7d8,2025-08-20 14:20:12,2025-08-20 14:20:36,"(482,261)","(412,284)",img_429,23
52a1a7d8,2025-08-20 14:20:49,2025-08-20 14:21:13,"(234,157)","(97,241)",img_779,24
52a1a7d8,2025-08-20 14:21:28,2025-08-20 14:21:52,"(341,17)","(444,253)",img_325,25
52a1a7d8,2025-08-20 14:22:04,2025-08-20 14:22:28,"(200,343)","(180,185)",img_760,26
52a1a7d8,2025-08-20 14:22:40,2025-08-20 14:23:04,"(355,133)","(5,385)",img_724,27
52a1a7d8,2025-08-20 14:23:11,2025-08-20 14:23:35,"(109,419)","(116,75)",img_401,28
52a1a7d8,2025-08-20 14:23:45,2025-08-20 14:24:09,"(484,244)","(358,77)",img_446,29
52a1a7d8,2025-08-20 14:24:18,2025-08-20 14:24:42,"(427,55)","(183,279)",img_429,30
52a1a7d8,2025-08-20 14:24:49,2025-08-20 14:25:13,"(64,16)","(408,107)",img_709,31
52a1a7d8,2025-08-20 14:25:19,2025-08-20 14:25:43,"(121,52)","(176,85)",img_406,32
52a1a7d8,2025-08-20 14:25:55,2025-08-20 14:26:19,"(302,9)","(82,409)",img_810,33
52a1a7d8,2025-08-20 14:26:29,2025-08-20 14:26:53,"(213,93)","(301,401)",img_948,34
52a1a7d8,2025-08-20 14:26:58,2025-08-20 14:27:22,"(158,364)","(109,166)",img_905,35
52a1a7d8,2025-08-20 14:27:31,2025-08-20 14:27:55,"(418,197)","(489,382)",img_999,36
52a1a7d8,2025-08-20 14:28:01,2025-08-20 14:28:25,"(95,410)","(457,196)",img_825,37
52a1a7d8,2025-08-20 14:28:33,2025-08-20 14:28:57,"(295,271)","(500,7)",img_314,38
52a1a7d8,2025-08-20 14:29:04,2025-08-20 14:29:28,"(204,121)","(86,89)",img_798,39
52a1a7d8,2025-08-20 14:29:40,2025-08-20 14:30:04,"(65,370)","(312,141)",img_734,40
52a1a7d8,2025-08-20 14:30:11,2025-08-20 14:30:35,"(54,216)","(413,210)",img_752,41
52a1a7d8,2025-08-20 14:30:50,2025-08-20 14:31:14,"(62,439)","(161,173)",img_106,42
52a1a7d8,2025-08-20 14:31:23,2025-08-20 14:31:47,"(209,254)","(402,283)",img_275,43
52a1a7d8,2025-08-20 14:31:58,2025-08-20 14:32:22,"(413,423)","(490,262)",img_920,44
52a1a7d8,2025-08-20 14:32:30,2025-08-20 14:32:54,"(352,452)","(302,338)",img_394,45
52a1a7d8,2025-08-20 14:33:00,2025-08-20 14:33:24,"(118,198)","(199,192)",img_227,46
52a1a7d8,2025-08-20 14:33:38,2025-08-20 14:34:02,"(441,15)","(450,118)",img_658,47
38f048a2,2025-08-20 14:07:00,2025-08-20 14:07:32,"(493,29)","(30,199)",img_833,1
38f048a2,2025-08-20 14:07:45,2025-08-20 14:08:17,"(410,273)","(402,69)",img_298,2
38f048a2,2025-08-20 14:08:24,2025-08-20 14:08:56,"(118,78)","(328,457)",img_244,3
38f048a2,2025-08-20 14:09:07,2025-08-20 14:09:39,"(337,117)","(24,342)",img_887,4
38f048a2,2025-08-20 14:09:46,2025-08-20 14:10:18,"(442,373)","(475,365)",img_293,5
38f048a2,2025-08-20 14:10:29,2025-08-20 14:11:01,"(118,65)","(170,446)",img_881,6
38f048a2,2025-08-20 14:11:14,2025-08-20 14:11:46,"(21,472)","(253,376)",img_801,7
38f048a2,2025-08-20 14:11:53,2025-08-20 14:12:25,"(177,288)","(163,356)",img_931,8
38f048a2,2025-08-20 14:12:34,2025-08-20 14:13:06,"(118,358)","(408,204)",img_329,9
38f048a2,2025-08-20 14:13:16,2025-08-20 14:13:48,"(65,475)","(426,454)",img_585,10
38f048a2,2025-08-20 14:13:55,2025-08-20 14:14:27,"(252,367)","(156,179)",img_707,11
38f048a2,2025-08-20 14:14:39,2025-08-20 14:15:11,"(27,432)","(113,259)",img_449,12
38f048a2,2025-08-20 14:15:17,2025-08-20 14:15:49,"(96,61)","(101,207)",img_433,13
38f048a2,2025-08-20 14:15:59,2025-08-20 14:16:31,"(105,360)","(437,255)",img_627,14
38f048a2,2025-08-20 14:16:40,2025-08-20 14:17:12,"(124,388)","(195,191)",img_669,15
38f048a2,2025-08-20 14:17:27,2025-08-20 14:17:59,"(234,90)","(460,388)",img_529,16
38f048a2,2025-08-20 14:18:08,2025-08-20 14:18:40,"(247,260)","(454,75)",img_849,17
38f048a2,2025-08-20 14:18:46,2025-08-20 14:19:18,"(350,494)","(17,168)",img_716,18
38f048a2,2025-08-20 14:19:33,2025-08-20 14:20:05,"(87,29)","(312,220)",img_191,19
38f048a2,2025-08-20 14:20:14,2025-08-20 14:20:46,"(213,463)","(427,167)",img_872,20
38f048a2,2025-08-20 14:20:51,2025-08-20 14:21:23,"(207,399)","(408,491)",img_555,21
38f048a2,2025-08-20 14:21:36,2025-08-20 14:22:08,"(388,171)","(99,180)",img_922,22
38f048a2,2025-08-20 14:22:15,2025-08-20 14:22:47,"(356,466)","(72,373)",img_868,23
38f048a2,2025-08-20 14:22:58,2025-08-20 14:23:30,"(175,453)","(273,123)",img_272,24
38f048a2,2025-08-20 14:23:35,2025-08-20 14:24:07,"(386,318)","(95,335)",img_949,25
38f048a2,2025-08-20 14:24:17,2025-08-20 14:24:49,"(292,200)","(220,283)",img_255,26
38f048a2,2025-08-20 14:24:55,2025-08-20 14:25:27,"(423,387)","(29,229)",img_662,27
38f048a2,2025-08-20 14:25:41,2025-08-20 14:26:13,"(129,305)","(198,287)",img_113,28
38f048a2,2025-08-20 14:26:23,2025-08-20 14:26:55,"(43,466)","(27,441)",img_690,29
38f048a2,2025-08-20 14:27:06,2025-08-20 14:27:38,"(445,329)","(323,144)",img_398,30
38f048a2,2025-08-20 14:27:48,2025-08-20 14:28:20,"(19,142)","(163,287)",img_296,31
38f048a2,2025-08-20 14:28:31,2025-08-20 14:29:03,"(378,408)","(432,30)",img_838,32
38f048a2,2025-08-20 14:29:14,2025-08-20 14:29:46,"(188,105)","(59,470)",img_530,33
38f048a2,2025-08-20 14:29:54,2025-08-20 14:30:26,"(62,150)","(6,329)",img_251,34
38f048a2,2025-08-20 14:30:34,2025-08-20 14:31:06,"(324,1)","(258,477)",img_889,35
38f048a2,2025-08-20 14:31:11,2025-08-20 14:31:43,"(157,240)","(398,347)",img_656,36
38f048a2,2025-08-20 14:31:57,2025-08-20 14:32:29,"(468,490)","(292,417)",img_897,37
38f048a2,2025-08-20 14:32:42,2025-08-20 14:33:14,"(314,109)","(300,44)",img_786,38
38f048a2,2025-08-20 14:33:22,2025-08-20 14:33:54,"(271,305)","(71,350)",img_972,39
38f048a2,2025-08-20 14:34:01,2025-08-20 14:34:33,"(298,181)","(227,159)",img_781,40
38f048a2,2025-08-20 14:34:43,2025-08-20 14:35:15,"(39,319)","(24,319)",img_222,41
38f048a2,2025-08-20 14:35:29,2025-08-20 14:36:01,"(279,135)","(385,167)",img_489,42
38f048a2,2025-08-20 14:36:10,2025-08-20 14:36:42,"(279,217)","(331,99)",img_242,43
38f048a2,2025-08-20 14:36:48,2025-08-20 14:37:20,"(398,440)","(29,153)",img_880,44
38f048a2,2025-08-20 14:37:27,2025-08-20 14:37:59,"(315,103)","(58,459)",img_355,45
38f048a2,2025-08-20 14:38:09,2025-08-20 14:38:41,"(117,185)","(184,317)",img_762,46
38f048a2,2025-08-20 14:38:47,2025-08-20 14:39:19,"(350,145)","(385,406)",img_409,47
960c6a21,2025-08-20 14:01:00,2025-08-20 14:01:22,"(489,192)","(362,283)",img_402,1
960c6a21,2025-08-20 14:01:37,2025-08-20 14:01:59,"(155,15)","(296,59)",img_314,2
960c6a21,2025-08-20 14:02:09,2025-08-20 14:02:31,"(266,357)","(85,428)",img_387,3
960c6a21,2025-08-20 14:02:45,2025-08-20 14:03:07,"(257,21)","(310,320)",img_573,4
960c6a21,2025-08-20 14:03:21,2025-08-20 14:03:43,"(308,353)","(25,208)",img_489,5
960c6a21,2025-08-20 14:03:53,2025-08-20 14:04:15,"(473,145)","(235,380)",img_483,6
960c6a21,2025-08-20 14:04:23,2025-08-20 14:04:45,"(40,346)","(106,286)",img_807,7
960c6a21,2025-08-20 14:04:52,2025-08-20 14:05:14,"(390,187)","(351,142)",img_321,8
960c6a21,2025-08-20 14:05:23,2025-08-20 14:05:45,"(8,447)","(32,84)",img_715,9
960c6a21,2025-08-20 14:05:52,2025-08-20 14:06:14,"(265,401)","(442,351)",img_949,10
960c6a21,2025-08-20 14:06:29,2025-08-20 14:06:51,"(261,385)","(320,348)",img_211,11
960c6a21,2025-08-20 14:06:57,2025-08-20 14:07:19,"(1,19)","(463,345)",img_522,12
960c6a21,2025-08-20 14:07:24,2025-08-20 14:07:46,"(206,399)","(101,296)",img_196,13
960c6a21,2025-08-20 14:08:00,2025-08-20 14:08:22,"(422,23)","(434,176)",img_820,14
960c6a21,2025-08-20 14:08:32,2025-08-20 14:08:54,"(243,0)","(386,467)",img_643,15
960c6a21,2025-08-20 14:08:59,2025-08-20 14:09:21,"(305,103)","(169,478)",img_616,16
960c6a21,2025-08-20 14:09:32,2025-08-20 14:09:54,"(217,236)","(220,181)",img_786,17
960c6a21,2025-08-20 14:10:04,2025-08-20 14:10:26,"(298,259)","(264,259)",img_853,18
960c6a21,2025-08-20 14:10:32,2025-08-20 14:10:54,"(290,469)","(339,21)",img_133,19
960c6a21,2025-08-20 14:11:09,2025-08-20 14:11:31,"(15,467)","(395,37)",img_849,20
960c6a21,2025-08-20 14:11:43,2025-08-20 14:12:05,"(390,307)","(440,29)",img_156,21
960c6a21,2025-08-20 14:12:15,2025-08-20 14:12:37,"(171,12)","(346,353)",img_392,22
960c6a21,2025-08-20 14:12:43,2025-08-20 14:13:05,"(322,355)","(108,481)",img_437,23
960c6a21,2025-08-20 14:13:13,2025-08-20 14:13:35,"(239,192)","(391,247)",img_275,24
960c6a21,2025-08-20 14:13:49,2025-08-20 14:14:11,"(407,183)","(101,461)",img_674,25
960c6a21,2025-08-20 14:14:22,2025-08-20 14:14:44,"(154,427)","(354,146)",img_393,26
960c6a21,2025-08-20 14:14:55,2025-08-20 14:15:17,"(109,183)","(150,190)",img_561,27
960c6a21,2025-08-20 14:15:25,2025-08-20 14:15:47,"(412,484)","(398,475)",img_613,28
960c6a21,2025-08-20 14:15:54,2025-08-20 14:16:16,"(264,463)","(301,435)",img_618,29
960c6a21,2025-08-20 14:16:25,2025-08-20 14:16:47,"(332,497)","(306,51)",img_899,30
960c6a21,2025-08-20 14:16:55,2025-08-20 14:17:17,"(228,53)","(37,436)",img_870,31
960c6a21,2025-08-20 14:17:28,2025-08-20 14:17:50,"(13,497)","(424,405)",img_302,32
960c6a21,2025-08-20 14:17:57,2025-08-20 14:18:19,"(486,183)","(117,432)",img_154,33
960c6a21,2025-08-20 14:18:26,2025-08-20 14:18:48,"(89,342)","(150,300)",img_236,34
960c6a21,2025-08-20 14:18:59,2025-08-20 14:19:21,"(260,192)","(149,38)",img_799,35
960c6a21,2025-08-20 14:19:27,2025-08-20 14:19:49,"(122,365)","(469,317)",img_931,36
960c6a21,2025-08-20 14:19:59,2025-08-20 14:20:21,"(333,321)","(423,163)",img_730,37
960c6a21,2025-08-20 14:20:27,2025-08-20 14:20:49,"(118,283)","(41,213)",img_813,38
960c6a21,2025-08-20 14:21:01,2025-08-20 14:21:23,"(307,375)","(70,400)",img_862,39
